question,prediction,truth,exact_match,f1
Ai quyết định các quyền trong những trường hợp cụ thể?,Không,hệ thống tư pháp của Tòa án,0,0.0
ý nghĩa của liên bang là gì?,bình đẳng đứng giữa hai cấp chính quyền thành lập.,"như một phong trào chính trị, và thế nào là một 'liên bang', thay đổi theo đất nước và bối cảnh lịch sử",0,0.06060606060606061
Những quốc gia ủng hộ cho một chính quyền trung ương mạnh?,Đảng Liên bang,Hoa Kỳ và Úc,0,0.0
Chuyện gì xảy ra khi một số sửa đổi hiến pháp không thể xảy ra?,không,không có thể xảy ra mà không có sự đồng thuận của tất cả các tiểu bang hoặc của một trạng thái đặc biệt,0,0.07999999999999999
Luật cơ bản của Đức là gì?,họ,quy định rằng không phải bổ sung là có thể chấp nhận ở tất cả những gì sẽ bãi bỏ hệ thống liên bang,0,0.0
chủ nghĩa liên bang đối xứng tồn tại khi nào?,Nhóm,"nơi các quốc gia được cấp quyền hạn khác nhau, hoặc một số có quyền tự chủ lớn hơn những người khác làm",0,0.0
Gì liên đoàn có cho việc sửa đổi hiến pháp?,sẽ đòi hỏi sự đồng thuận của các tỉnh.,thủ tục đặc biệt,0,0.0
không các cấu trúc của chính phủ liên bang kết hợp gì?,cơ chế để bảo vệ quyền lợi của các quốc gia thành phần.,cơ chế để bảo vệ quyền lợi của các quốc gia thành phần,0,0.9230769230769231
Có gì hai cấp độ tương đương với một liên bang?,bình đẳng đứng giữa hai cấp chính quyền thành lập.,chính quyền trung ương và các vùng,0,0.23529411764705882
Những gì được mỗi tiểu bang chia thành?,.,thành phố,0,0.0
chủ nghĩa dân tộc Trung Quốc là gì nghi ngờ?,tộc;,phân cấp,0,0.0
đã tổng thống Gloria Macapagal Arroyo lập gì?,Ủy ban tư vấn,Ủy ban tư vấn,1,1.0
Gì có quá trình chuyển giao quyền lực ở Anh đã làm?,"làm.'"".",phân cấp sức mạnh một lần nữa,0,0.0
Gì khu vực của nước Anh tiếp tục sử dụng không?,điều,nhất định chính phủ hành chính chức năng,0,0.0
Chuyện gì xảy ra trong hệ phái Presbyterian?,các cải cách,"nhà thờ địa phương được cai trị bởi những người lớn tuổi bầu, một số trong số đó là Bộ",0,0.0
Trong chế độ liên bang chính trị gì Giáo Hội Presbyterian làm gì?,miễn phí,chủ quyền chia sẻ,0,0.0
Gì đã có hai nguồn chính của sự giàu có?,họ,chăn nuôi và trồng trọt,0,0.0
nền văn hóa lâu đời nhất có cấu trúc đã được tìm thấy là gì?,.,Megalithic,0,0.0
Mà hai khoáng chất tìm thấy trong sự phong phú ở Galicia đã được sử dụng trong thời đại đồ đồng?,thiếc và vàng,thiếc và vàng,1,1.0
"Ai đề cập đến ""tinh thần hiếu chiến"" Galician của cổ?",không ai trong số 16 Tây Khí Kế hoạch,Appian,0,0.0
Cổ Galicians nắm quyền kiểm soát thành phố nào ở miền bắc Bồ Đào Nha?,.,Coimbra,0,0.0
Mà ngôn ngữ đã giới thiệu những người La Mã để Galicia?,ngôn ngữ Castilian,Latin,0,0.0
Những bộ tộc người La Mã đã sau đó thực hiện một hiệp ước với?,"văn hóa La Mã với phong tục của các bộ lạc xâm lược,",Suebi,0,0.0
Mà vua Visigothic mất quyền kiểm soát của Galicia từ Suebi?,"585,",Leovigild,0,0.0
Trong trường hợp được sùng bái này có trụ sở tại?,Tennessee,Santiago de Compostela,0,0.0
Ai chuẩn Castillan và làm cho nó ngôn ngữ chính thức của chính phủ?,các phiên,Alfonso X,0,0.0
rối loạn xã hội dẫn đến xung đột?,.,Guerras Irmandiñas,0,0.0
"Những cải cách tiếp theo được đặt ra là ""doma del Reino de Galicia"" của ai?",Jeronimo Zurita,Jeronimo Zurita,1,1.0
Castillan đội quân xâm lược Galicia giữa mà năm?,"1274,",1480 và 1486,0,0.0
Mà cơ thể được thành lập vào năm 1500?,cơ quan lập pháp đạo đức và tập thể được thành lập bởi công dân.,Bất Audiencia del Reino de Galicia,0,0.0
Galicia Bao nhiêu phần trăm tổng thu nhập Castille là chịu trách nhiệm?,hơn 10%,10%,0,0.6666666666666666
Khi nào các Galician Junta thường xuyên hơn đứng lên để yêu cầu từ quốc vương?,yêu cầu. .,thứ hai của thế kỷ 17,0,0.0
Mà phong trào khác được nó theo mô hình sau?,qua dòng phái,Solidaritat Catalana,0,0.0
Mà nhóm chính trị nảy sinh vào năm 1916?,.,Irmandades da Fala,0,0.0
Francisco Franco đã cho mình một Galician từ thành phố nào?,Ferrol,Ferrol,1,1.0
Khi nào triều đại của ông kết thúc?,tháng 6 năm 1644,1975,0,0.0
Đánh chìm trong đó dầu tàu chở dầu tủa sự sụp đổ của quy tắc của bên đó?,sản xuất Canada và xuất khẩu nhựa đường,Uy tín,0,0.0
điểm cực bắc của nó là gì?,của đại dương ấm áp được chuyển qua icepack,Estaca de Bares,0,0.0
Điều gì đang Galicia được nên thơ được gọi là?,họ,"nước của ngàn sông""",0,0.0
Những loại phát triển trên con sông được các nhà bảo tồn lo ngại về?,nước,Thủy điện,0,0.0
Ở đâu trạm ven biển ấm nhất Galicia không?,"đồng bằng ven biển bị ảnh hưởng bởi Đại Tây Dương Dương,",Pontevedra,0,0.0
Còn về nội địa?,Một số ít người định cư châu Âu thành lập trang trại hẻo,Ourense,0,0.0
"thành phố nhiều nắng nhất của nó, Pontevedra, được thể bao giờ nắng mỗi năm?",2.223 giờ,2.223,0,0.6666666666666666
Có bao nhiêu comarcas không Galicia bao gồm?,53,53,1,1.0
Có bao nhiêu đô thị?,"12.141 đô thị,",315,0,0.0
Có bao nhiêu của nhiều địa điểm đặt tên nó là cộng đồng?,"Ước,",40.000,0,0.0
Bao nhiêu phần trăm GDP của nó là du lịch có trách nhiệm?,30 phần trăm,12%,0,0.0
"Ngoài các cổng lớn hơn, khoảng bao nhiêu cổng tổ chức nào nữa?",Hai,120,0,0.0
hai lý do mà các vùng nông thôn Galicia của đã bị bỏ rơi chủ yếu là gì?,sở hữu đất đai nhỏ gọi là minifundios.,Phát triển kinh tế và cơ giới hóa nông nghiệp,0,0.0
Trong bao lâu là tiếng Tây Ban Nha là ngôn ngữ chính thức của Galicia?,Ấn-Âu,hơn bốn thế kỷ,0,0.0
Các tài liệu Galician-Bồ Đào Nha sớm nhất có niên đại mà năm?,Bồ Đào Nha,1228,0,0.0
tôn giáo phổ biến nhất Galicia là gì?,.,Kitô giáo,0,0.0
Bao nhiêu phần trăm Galicians đồng cảm với tôn giáo này?,2. 5 phần trăm,73%,0,0.0
Mà năm vị trí được tổ chức bởi các nhà lãnh đạo nhà thờ?,Cork,một tổng giám mục và bốn giám mục,0,0.0
"Đức, Tình yêu, Slavic, và Hy Lạp tất cả có điều kiện cũ cho ""xanh"" có nguồn gốc từ từ để làm gì?","cho tươi, mọc cây cối.","tươi, mọc cây cối",0,0.6666666666666665
nguồn gốc của màu xanh lá cây trong sắc tố malachite là gì?,Copper,Copper,1,1.0
"Điều gì đang làm bằng cách đặt một đĩa lưỡi đồng, đồng thau, hoặc đồng vào thùng lên men rượu trong vài tuần, sau đó cạo ra và làm khô bột màu xanh lá cây?",lên ten xanh,lên ten xanh,1,1.0
Ai đã mô tả quá trình làm xanh đồng trong thời cổ đại?,Việt,Pliny,0,0.0
"một màu thực phẩm thường được sử dụng ở Vương quốc Anh đang bị cấm ở Australia, Nhật Bản, Na Uy, và Hoa Kỳ là gì?",Quinolin vàng (E104),Quinolin vàng,0,0.8
tỷ lệ boron để kali nitrat trong pháo sáng pháo hoa xanh là gì?,75:25,75:25,1,1.0
một loại hóa chất có thể gây ra sắc xanh trong các loài chim là gì?,.,Turacoverdin,0,0.0
Có bao nhiêu từ khác nhau cho nhiều loại màu xanh lá cây tồn tại trong tiếng Latin?,青,mười,0,0.0
Ai là một philospher Pháp tổ chức các nhân đức của thiên nhiên?,.,Jean-Jacques Rousseau,0,0.0
Khi đã nghiên cứu có hệ thống về lý thuyết màu sắc bắt đầu?,việc thiết kế màu xanh và màu đỏ của chiếc áo Barcelona.,cuối thế kỷ XIX,0,0.0
Khi được màu xanh lá cây và màu đỏ tiêu chuẩn hóa như màu sắc của dấu hiệu đường sắt quốc tế?,"phối màu hấp thụ, màu sắc bổ sung cho màu xanh lá cây",thế kỷ 19,0,0.0
Khi được các đèn giao thông đầu tiên dựng lên?,.,1868,0,0.0
Trong trường hợp được là người đầu tiên hiện đại đèn giao thông điện dựng lên vào năm 1912?,"Salt Lake City, Utah.","Salt Lake City, Utah",0,0.75
Gì tuyết tùng xanh của cây Lebanon đại diện trên Flag of Lebanon?,Ả,vững chắc và khoan dung,0,0.0
đảng xanh lớn nhất ở châu Âu là gì?,Liên minh 90 / Đảng Xanh,Liên minh 90 / Đảng Xanh,1,1.0
là gì xanh màu trong Giáo Hội Công Giáo Đông?,màu xanh lá cây là màu của Lễ Ngũ Tuần.,Lễ Ngũ Tuần,0,0.30769230769230765
Gì được thờ cho khả năng của họ để duy trì màu sắc của họ thông qua vào mùa đông?,evergreens,evergreens,1,1.0
đã La Mã sử dụng những gì là đồ trang trí cho lễ kỷ niệm ngày đông chí của họ được gọi là Saturnalia?,dựa trên các Hy Lạp Dionysia và lễ hội phương Đông.,màu xanh lá cây holly và thường xanh,0,0.10526315789473685
Điều gì đã được thiết kế để chuẩn kết nối thiết bị ngoại vi máy tính?,"thiết bị ngoại vi gắn liền với một máy chủ,",USB,0,0.0
Gì được thiết kế cho các kết nối ít hàng ngày?,Tiêu chuẩn và kết nối nhỏ,Tiêu chuẩn và kết nối nhỏ,1,1.0
Điều gì đã đạt tuổi thọ 5.000 chu kỳ?,chu kỳ nhiệt hóa,Cải thiện kết nối mini-B,0,0.0
Gì được thiết kế với sạc thường xuyên các thiết bị di động trong tâm trí?,đầu nối Micro,đầu nối Micro,1,1.0
Ai đã được đưa vào một nhóm làm việc trên tiêu chuẩn của Intel?,máy,Ajay Bhatt,0,0.0
1.1 là phiên bản sử dụng rộng rãi đầu tiên về những gì?,họ,USB,0,0.0
full-duplex trong chế độ chuyển SuperSpeed là gì?,Truyền thông,Truyền thông,1,1.0
Khi được Type-C Thông số kỹ thuật 1.0 hoàn thành?,"thiết kế được chọn để ngăn chặn quá tải điện và thiết bị hư hỏng,",Tháng Tám 2014,0,0.0
logic sub-thiết bị gọi là như thế nào?,chức năng thiết bị.,chức năng thiết bị,0,0.75
Một thiết bị duy nhất có thể cung cấp một chức năng thiết bị video như?,một webcam,một webcam,1,1.0
Một kết nối USB được dựa trên những gì?,các giới hạn đặc tả USB các dòng khởi động,ống (kênh logic),0,0.0
Những gì được một ống tên tại?,họ điều,một endpoint,0,0.0
một thiết bị USB có thể có bao nhiêu điểm cuối?,gán,lên đến 32 điểm cuối,0,0.0
Những gì được bắt đầu khi một USB là lần đầu tiên kết nối với một máy chủ?,quá trình liệt kê,quá trình liệt kê,1,1.0
Những gì hiện quá trình liệt kê bắt đầu bằng cách thực hiện?,Skyfall.,gửi một tín hiệu đặt lại thiết bị USB,0,0.0
id gì tốc độ dữ liệu xác định trong quá trình?,không phụ thuộc vào sự lựa chọn của công nghệ cơ sở dữ liệu,reset tín hiệu,0,0.0
Chuyện gì xảy ra bất cứ khi nào một host USB được khởi động lại?,không cắt đứt việc cấp điện cho các thiết bị USB,quá trình điều tra được lặp đi lặp lại cho tất cả các thiết bị kết nối,0,0.2857142857142857
Có gì làm USB thực hiện kết nối đến?,tính phí tách và tụ lọc),thiết bị lưu trữ,0,0.0
các tiêu chuẩn gọi mà thực hiện các kết nối với các thiết bị lưu trữ là gì?,đựng Type-A,các lớp thiết bị lưu trữ USB (MSC hoặc UMS),0,0.0
quá trình làm cho một cái nhìn thiết bị cuốn tiểu thuyết như một thiết bị quen thuộc là gì?,mở rộng.,mở rộng,0,0.5
Tại sao là khả năng khởi động thẻ SD ghi bị khóa với một adapter USB thuận lợi cho?,động.,"duy trì tính toàn vẹn và không hư hoại, trạng thái nguyên sơ của môi trường khởi động",0,0.0
Kể từ khi có thể hầu hết máy tính khởi động từ các thiết bị lưu trữ USB?,từ giữa năm 2004,kể từ giữa năm 2004,0,0.888888888888889
Media Transfer Protocol được thiết kế bởi ai?,.,Microsoft,0,0.0
bàn phím USB và chuột có thể giao tiếp bằng gì?,sử dụng giao thức thích hợp.,giao thức thích hợp,0,0.6
Có gì kết nối PS / 2 bàn phím và chuột với một cổng USB?,Converters,Converters,1,1.0
hai chiều dịch dữ liệu giữa hai tiêu chuẩn thực hiện những gì?,các cấu trúc dữ liệu có liên quan trong cơ sở dữ liệu.,một vi điều khiển,0,0.0
Đựng nên được định hướng để cho phép các biểu tượng trên phích cắm với những gì?,một tiêu chuẩn-A cắm để vi A-adaptor cắm.,để được hiển thị trong quá trình giao phối,0,0.11764705882352941
Những mạng làm USB không hỗ trợ?,hỗ trợ.,mạng cyclic,0,0.0
kết nối tiêu chuẩn được thiết kế để được gì?,"các kết nối hàng ngày,",mạnh mẽ,0,0.0
Làm thế nào là toàn bộ lắp ráp nối của một kết nối USB được bảo vệ?,được bảo vệ bởi một kim loại vỏ bao quanh.,bởi một kim loại vỏ bao quanh,0,0.7058823529411764
Đây là loại sân khấu thời gian make-nghỉ phép để làm gì?,một loạt các định dạng chỗ ngồi và dàn dựng.,an toàn điện hot-swapping,0,0.0
tối thiểu đánh giá tuổi thọ cho cắm USB tiêu chuẩn là gì?,1.500,1.500,1,1.0
"Sau một lá mùa xuân đã được chuyển từ jack để cắm, phần nhấn mạnh nhất đã được tìm thấy ở đâu?",ở phía cáp kết nối.,ở phía cáp kết nối,0,0.8000000000000002
Những gì đã được dùng để kết nối máy ảnh kỹ thuật số. điện thoại thông minh và các thiết bị khác để máy tính bảng?,USB,đầu nối khác nhau,0,0.0
Có gì là tiêu chuẩn để chuyển dữ liệu đến và đi từ các loại trước của điện thoại thông minh?,hệ thống cơ sở dữ liệu,Đầu nối USB mini-B,0,0.0
Khi được mini-A kết nối và và đầu nối cắm mini-AB depreceated?,ngày 23 tháng 5 2007.,ngày 23 tháng 5 2007,0,0.8000000000000002
cáp dễ dàng-to-thay thế là gì Được thiết kế cho?,"đặt các điểm tiếp xúc linh hoạt,",phải chịu sự mài mòn cơ học của kết nối và ngắt kết nối,0,0.0
"Năm 2007, người tán thành micro-USB như đầu nối chuẩn cho dữ liệu và quyền lực trên các thiết bị di động?",Các tế bào nhóm các hãng điện thoại Open Mobile Terminal Platform,Các tế bào nhóm các hãng điện thoại Open Mobile Terminal Platform,1,1.0
